contigName	contigLen	totalAvgDepth	Patl_draftAssembly_includesContamination.fasta.mapped.sorted.bam	Patl_draftAssembly_includesContamination.fasta.mapped.sorted.bam-var
NODE_21006_length_370_cov_0.916968	370	4.58182	4.58182	2.73756
NODE_21007_length_370_cov_0.913357	370	4.19545	4.19545	1.17167
NODE_21008_length_370_cov_0.848375	370	2.82273	2.82273	0.402221
NODE_21009_length_370_cov_0.805054	370	5.35	5.35	10.2468
NODE_21010_length_370_cov_0.801444	370	4.42273	4.42273	2.22688
NODE_21011_length_370_cov_0.797834	370	3.58636	3.58636	1.76876
NODE_21012_length_370_cov_0.783394	370	3.92727	3.92727	1.45587
NODE_21013_length_370_cov_0.761733	370	5.60455	5.60455	1.43651
NODE_21014_length_370_cov_0.740072	370	3.35909	3.35909	1.51887
NODE_21015_length_370_cov_0.736462	370	3.7	3.7	0.457533
NODE_21016_length_370_cov_0.685921	370	3.75	3.75	3.11073
NODE_21017_length_370_cov_0.68231	370	3.25909	3.25909	0.558135
NODE_21018_length_370_cov_0.67148	370	3.07273	3.07273	0.734412
NODE_21019_length_370_cov_0.66426	370	3.60455	3.60455	2.36801
NODE_21020_length_370_cov_0.65343	370	3.52273	3.52273	1.28258
NODE_21021_length_370_cov_0.646209	370	2.19091	2.19091	0.803571
NODE_21022_length_370_cov_0.610108	370	3.24091	3.24091	1.06042
NODE_21023_length_370_cov_0.602888	370	3.29091	3.29091	0.371606
NODE_21024_length_370_cov_0.588448	370	3.90909	3.90909	0.850145
NODE_21025_length_370_cov_0.584838	370	3.69091	3.69091	2.55243
NODE_21026_length_370_cov_0.566787	370	2.9	2.9	0.464841
NODE_21027_length_370_cov_0.563177	370	2.79545	2.79545	0.747925
NODE_21028_length_370_cov_0.545126	370	1.98182	1.98182	0.301038
NODE_21029_length_370_cov_0.480144	370	2.02727	2.02727	0.830302
NODE_21030_length_370_cov_0.465704	370	4.01818	4.01818	1.41519
NODE_21031_length_369_cov_79.7971	369	182.557	182.557	738.496
NODE_21032_length_369_cov_31.1884	369	172.986	172.986	1151.63
NODE_21033_length_369_cov_2.43478	369	9.67123	9.67123	33.7905
NODE_21034_length_369_cov_2.38043	369	6.05023	6.05023	12.3507
NODE_21035_length_369_cov_2.12681	369	5.76256	5.76256	3.28281
NODE_21036_length_369_cov_1.89493	369	5.74429	5.74429	9.02605
NODE_21037_length_369_cov_1.83696	369	8.50685	8.50685	1.73734
NODE_21038_length_369_cov_1.74638	369	12.4018	12.4018	7.14973
NODE_21039_length_369_cov_1.60145	369	7.52511	7.52511	6.19547
NODE_21040_length_369_cov_1.58333	369	6.57078	6.57078	17.5672
NODE_21041_length_369_cov_1.1558	369	6.3653	6.3653	3.68246
NODE_21042_length_369_cov_1.07971	369	5.0411	5.0411	2.52583
NODE_21043_length_369_cov_1.05435	369	3.57078	3.57078	0.438775
NODE_21044_length_369_cov_1.03986	369	4.17808	4.17808	0.651628
NODE_21045_length_369_cov_0.974638	369	5.20548	5.20548	1.09979
NODE_21046_length_369_cov_0.931159	369	3.41096	3.41096	1.24318
NODE_21047_length_369_cov_0.902174	369	5.03653	5.03653	3.13628
NODE_21048_length_369_cov_0.898551	369	4.94521	4.94521	1.57497
NODE_21049_length_369_cov_0.898551	369	4.41096	4.41096	0.701897
NODE_21050_length_369_cov_0.891304	369	3.38813	3.38813	0.761511
NODE_21051_length_369_cov_0.84058	369	4.31963	4.31963	1.44783
NODE_21052_length_369_cov_0.833333	369	3.36073	3.36073	0.708726
NODE_21053_length_369_cov_0.833333	369	4.45205	4.45205	0.918563
NODE_21054_length_369_cov_0.826087	369	5.10959	5.10959	8.06133
NODE_21055_length_369_cov_0.822464	369	3.89954	3.89954	2.59537
NODE_21056_length_369_cov_0.807971	369	3.87215	3.87215	1.45147
NODE_21057_length_369_cov_0.807971	369	2.6621	2.6621	0.444933
NODE_21058_length_369_cov_0.807971	369	3.75342	3.75342	1.5903
NODE_21059_length_369_cov_0.800725	369	3.84018	3.84018	1.12572
NODE_21060_length_369_cov_0.797101	369	2.78539	2.78539	0.90327
NODE_21061_length_369_cov_0.786232	369	2.81735	2.81735	1.03988
NODE_21062_length_369_cov_0.721014	369	3.15525	3.15525	0.443676
NODE_21063_length_369_cov_0.713768	369	2.52055	2.52055	0.415861
NODE_21064_length_369_cov_0.706522	369	3.93607	3.93607	4.02341
NODE_21065_length_369_cov_0.688406	369	2.85388	2.85388	0.400569
NODE_21066_length_369_cov_0.688406	369	4.19635	4.19635	1.80989
NODE_21067_length_369_cov_0.688406	369	3.41553	3.41553	2.54673
NODE_21068_length_369_cov_0.684783	369	2.12785	2.12785	0.836788
NODE_21069_length_369_cov_0.684783	369	2.38813	2.38813	0.651419
NODE_21070_length_369_cov_0.684783	369	2.86301	2.86301	1.0362
NODE_21071_length_369_cov_0.637681	369	2.97717	2.97717	0.673787
NODE_21072_length_369_cov_0.626812	369	3.54338	3.54338	1.45109
NODE_21073_length_369_cov_0.586957	369	4.44749	4.44749	1.57865
NODE_21074_length_369_cov_0.576087	369	2.41096	2.41096	1.03217
NODE_21075_length_369_cov_0.572464	369	2.00457	2.00457	0.0871351
NODE_21076_length_369_cov_0.568841	369	3.28767	3.28767	0.389344
NODE_21077_length_369_cov_0.539855	369	3.51142	3.51142	0.847344
NODE_21078_length_369_cov_0.442029	369	1.57534	1.57534	0.777555
NODE_21079_length_368_cov_311.742	368	212.138	212.138	29184.9
NODE_21080_length_368_cov_14.8036	368	71.2706	71.2706	142.438
NODE_21081_length_368_cov_4.16727	368	7.93119	7.93119	5.19801
NODE_21082_length_368_cov_4.05455	368	15.8119	15.8119	8.86309
NODE_21083_length_368_cov_3.78182	368	16.6789	16.6789	5.75817
NODE_21084_length_368_cov_1.82545	368	8.19725	8.19725	4.19594
NODE_21085_length_368_cov_1.70182	368	8.25229	8.25229	2.05126
NODE_21086_length_368_cov_1.45091	368	5.87615	5.87615	5.8786
NODE_21087_length_368_cov_1.29091	368	6.53211	6.53211	5.27315
NODE_21088_length_368_cov_1.06182	368	5.08716	5.08716	1.21357
NODE_21089_length_368_cov_0.970909	368	3.2156	3.2156	0.879571
NODE_21090_length_368_cov_0.923636	368	3.73853	3.73853	1.12487
NODE_21091_length_368_cov_0.909091	368	4.27064	4.27064	0.696002
NODE_21092_length_368_cov_0.898182	368	4.59174	4.59174	2.84178
NODE_21093_length_368_cov_0.847273	368	4.44495	4.44495	1.87023
NODE_21094_length_368_cov_0.832727	368	3.97706	3.97706	2.34509
NODE_21095_length_368_cov_0.730909	368	4.3211	4.3211	1.90564
NODE_21096_length_368_cov_0.72	368	4.30734	4.30734	1.04336
NODE_21097_length_368_cov_0.709091	368	3.73394	3.73394	0.51875
NODE_21098_length_368_cov_0.698182	368	3.47248	3.47248	1.33795
NODE_21099_length_368_cov_0.694545	368	3.36697	3.36697	0.454571
NODE_21100_length_368_cov_0.687273	368	6.16055	6.16055	1.20452
NODE_21101_length_368_cov_0.68	368	2.96789	2.96789	0.9621
NODE_21102_length_368_cov_0.68	368	2.88532	2.88532	0.903839
NODE_21103_length_368_cov_0.658182	368	3.60092	3.60092	1.15337
NODE_21104_length_368_cov_0.581818	368	2.75229	2.75229	0.924535
NODE_21105_length_368_cov_0.516364	368	2.52294	2.52294	0.914218
NODE_21106_length_368_cov_0.447273	368	3.18349	3.18349	0.933919
NODE_21107_length_368_cov_0.447273	368	2.90826	2.90826	0.498456
NODE_21108_length_368_cov_0.436364	368	1.7844	1.7844	0.538558
NODE_21109_length_367_cov_152.555	367	341.106	341.106	16433.4
NODE_21110_length_367_cov_128.712	367	521.539	521.539	23433.9
NODE_21111_length_367_cov_51.865	367	285.078	285.078	2103.19
NODE_21112_length_367_cov_4.21168	367	5.37327	5.37327	2.32761
NODE_21113_length_367_cov_3.64234	367	24.424	24.424	37.8564
NODE_21114_length_367_cov_3.39416	367	11.3917	11.3917	34.7949
NODE_21115_length_367_cov_3.27737	367	8.77419	8.77419	7.23118
NODE_21116_length_367_cov_1.93066	367	0.898618	0.898618	0.619305
NODE_21117_length_367_cov_1.87591	367	6.25346	6.25346	1.43083
NODE_21118_length_367_cov_1.43066	367	8.07834	8.07834	3.35957
NODE_21119_length_367_cov_1.34307	367	3.65899	3.65899	12.2906
NODE_21120_length_367_cov_1.19708	367	4.06912	4.06912	2.04612
NODE_21121_length_367_cov_1.12409	367	6.30876	6.30876	9.9922
NODE_21122_length_367_cov_1.10949	367	4.3318	4.3318	0.722734
NODE_21123_length_367_cov_1.03285	367	4.64977	4.64977	2.7564
NODE_21124_length_367_cov_1.00365	367	4.32258	4.32258	1.83065
NODE_21125_length_367_cov_0.99635	367	5.03687	5.03687	1.58197
NODE_21126_length_367_cov_0.912409	367	3.88018	3.88018	4.36521
NODE_21127_length_367_cov_0.908759	367	6.68203	6.68203	3.49565
NODE_21128_length_367_cov_0.817518	367	3.34101	3.34101	1.54984
NODE_21129_length_367_cov_0.813869	367	3.56682	3.56682	1.95964
NODE_21130_length_367_cov_0.806569	367	3.45622	3.45622	0.480714
NODE_21131_length_367_cov_0.791971	367	3.65899	3.65899	0.670208
NODE_21132_length_367_cov_0.770073	367	3.75576	3.75576	0.472479
NODE_21133_length_367_cov_0.70438	367	4.0553	4.0553	0.496927
NODE_21134_length_367_cov_0.689781	367	2.84793	2.84793	0.536951
NODE_21135_length_367_cov_0.682482	367	3.51613	3.51613	1.19534
NODE_21136_length_367_cov_0.667883	367	5.17051	5.17051	3.84578
NODE_21137_length_367_cov_0.616788	367	3.3318	3.3318	2.96348
NODE_21138_length_367_cov_0.583942	367	3.59447	3.59447	3.61257
NODE_21139_length_367_cov_0.576642	367	2.75115	2.75115	0.863713
NODE_21140_length_367_cov_0.565693	367	3.31336	3.31336	1.65135
NODE_21141_length_367_cov_0.5	367	4.03687	4.03687	2.60048
NODE_21142_length_367_cov_0.492701	367	5.07373	5.07373	2.9112
NODE_21143_length_367_cov_0.445255	367	3.73733	3.73733	0.713092
NODE_21144_length_367_cov_0.430657	367	1.95853	1.95853	0.299198
NODE_21145_length_367_cov_0.419708	367	4.58986	4.58986	1.57638
NODE_21146_length_367_cov_0.346715	367	1.35484	1.35484	0.80406
NODE_21147_length_366_cov_326.718	366	350.005	350.005	6758.97
NODE_21148_length_366_cov_27	366	18.6019	18.6019	50.1291
NODE_21149_length_366_cov_26.6557	366	168.519	168.519	515.59
NODE_21150_length_366_cov_12.2967	366	68.588	68.588	72.0667
NODE_21151_length_366_cov_4.45055	366	13.6111	13.6111	3.16899
NODE_21152_length_366_cov_4.02198	366	6.04167	6.04167	5.30524
NODE_21153_length_366_cov_3.09524	366	2.88889	2.88889	1.5876
NODE_21154_length_366_cov_2.01099	366	7.12963	7.12963	2.64358
NODE_21155_length_366_cov_1.24176	366	5.12963	5.12963	1.21102
NODE_21156_length_366_cov_1.23443	366	5.12963	5.12963	3.60172
NODE_21157_length_366_cov_1.19048	366	4.71759	4.71759	0.57569
NODE_21158_length_366_cov_1.04029	366	4.39352	4.39352	1.30954
NODE_21159_length_366_cov_0.96337	366	6.37963	6.37963	0.999396
NODE_21160_length_366_cov_0.96337	366	4.41204	4.41204	1.9085
NODE_21161_length_366_cov_0.937729	366	3.56481	3.56481	1.54927
NODE_21162_length_366_cov_0.934066	366	3.10648	3.10648	1.80721
NODE_21163_length_366_cov_0.934066	366	6.61574	6.61574	0.916773
NODE_21164_length_366_cov_0.934066	366	3.43519	3.43519	1.53066
NODE_21165_length_366_cov_0.930403	366	2.375	2.375	1.93779
NODE_21166_length_366_cov_0.904762	366	5.61111	5.61111	9.70854
NODE_21167_length_366_cov_0.897436	366	5.55093	5.55093	0.927624
NODE_21168_length_366_cov_0.897436	366	3.18519	3.18519	2.07717
NODE_21169_length_366_cov_0.860806	366	5.78241	5.78241	1.36174
NODE_21170_length_366_cov_0.831502	366	2.58333	2.58333	0.690699
NODE_21171_length_366_cov_0.820513	366	3.83796	3.83796	0.85269
NODE_21172_length_366_cov_0.805861	366	2.78704	2.78704	2.01025
NODE_21173_length_366_cov_0.787546	366	3.5463	3.5463	1.60715
NODE_21174_length_366_cov_0.725275	366	2.73611	2.73611	0.66027
NODE_21175_length_366_cov_0.717949	366	2.34722	2.34722	0.53469
NODE_21176_length_366_cov_0.699634	366	2.21759	2.21759	0.301271
NODE_21177_length_366_cov_0.695971	366	4.12963	4.12963	3.54591
NODE_21178_length_366_cov_0.677656	366	4.0787	4.0787	1.91471
NODE_21179_length_366_cov_0.663004	366	2.37037	2.37037	0.718002
NODE_21180_length_366_cov_0.655678	366	3.98611	3.98611	0.89748
NODE_21181_length_366_cov_0.6337	366	3.69444	3.69444	4.13876
NODE_21182_length_366_cov_0.578755	366	4.37037	4.37037	2.318
NODE_21183_length_366_cov_0.571429	366	2.09722	2.09722	0.162597
NODE_21184_length_366_cov_0.567766	366	2.2963	2.2963	1.24203
NODE_21185_length_366_cov_0.553114	366	3.87037	3.87037	1.4994
NODE_21186_length_366_cov_0.549451	366	3.45833	3.45833	1.7936
NODE_21187_length_366_cov_0.538462	366	3.03704	3.03704	0.417228
NODE_21188_length_366_cov_0.490842	366	3.45833	3.45833	0.640116
NODE_21189_length_366_cov_0.369963	366	2.96296	2.96296	0.482344
NODE_21190_length_366_cov_0.164835	366	4.34722	4.34722	2.61841
NODE_21191_length_365_cov_47.2684	365	271.065	271.065	2140.71
NODE_21192_length_365_cov_37.0588	365	190.223	190.223	1200.73
NODE_21193_length_365_cov_3.95956	365	18.9814	18.9814	9.49498
NODE_21194_length_365_cov_1.93382	365	7.76744	7.76744	0.870897
NODE_21195_length_365_cov_1.61029	365	3.50233	3.50233	4.86798
NODE_21196_length_365_cov_1.39706	365	1.23721	1.23721	0.593
NODE_21197_length_365_cov_1.375	365	6.73953	6.73953	1.3524
NODE_21198_length_365_cov_1.16912	365	4.39535	4.39535	1.35231
NODE_21199_length_365_cov_1.04779	365	4.73488	4.73488	9.25182
NODE_21200_length_365_cov_0.933824	365	7.03721	7.03721	4.75561
NODE_21201_length_365_cov_0.933824	365	4.6	4.6	1.79253
NODE_21202_length_365_cov_0.930147	365	3.42791	3.42791	0.946882
NODE_21203_length_365_cov_0.926471	365	4.08372	4.08372	1.89015
NODE_21204_length_365_cov_0.915441	365	2.30233	2.30233	0.585742
NODE_21205_length_365_cov_0.904412	365	4.7907	4.7907	2.6429
NODE_21206_length_365_cov_0.882353	365	2.72558	2.72558	1.07855
NODE_21207_length_365_cov_0.860294	365	4.70233	4.70233	12.911
NODE_21208_length_365_cov_0.860294	365	4.72558	4.72558	5.08789
NODE_21209_length_365_cov_0.834559	365	4.52558	4.52558	1.60565
NODE_21210_length_365_cov_0.819853	365	3.08837	3.08837	0.716454
NODE_21211_length_365_cov_0.816176	365	2.8	2.8	3.81496
NODE_21212_length_365_cov_0.816176	365	3.72558	3.72558	1.30285
NODE_21213_length_365_cov_0.805147	365	4.17674	4.17674	4.50132
NODE_21214_length_365_cov_0.801471	365	3.37209	3.37209	1.89829
NODE_21215_length_365_cov_0.705882	365	3.25581	3.25581	0.882852
NODE_21216_length_365_cov_0.694853	365	3.13953	3.13953	2.97109
NODE_21217_length_365_cov_0.691176	365	3.89302	3.89302	2.18009
NODE_21218_length_365_cov_0.672794	365	2.02326	2.02326	0.462074
NODE_21219_length_365_cov_0.658088	365	2.77209	2.77209	0.821647
NODE_21220_length_365_cov_0.654412	365	1.57674	1.57674	0.955528
NODE_21221_length_365_cov_0.595588	365	3.16279	3.16279	1.23973
NODE_21222_length_365_cov_0.591912	365	3.52558	3.52558	0.315932
NODE_21223_length_365_cov_0.588235	365	3.07907	3.07907	0.110541
NODE_21224_length_365_cov_0.580882	365	2.62326	2.62326	0.806
NODE_21225_length_365_cov_0.577206	365	2.78605	2.78605	1.30915
NODE_21226_length_365_cov_0.577206	365	2.66977	2.66977	1.41847
NODE_21227_length_365_cov_0.547794	365	3.84651	3.84651	0.223995
NODE_21228_length_365_cov_0.525735	365	2.08837	2.08837	0.230471
NODE_21229_length_365_cov_0.463235	365	1.92093	1.92093	0.344185
NODE_21230_length_365_cov_0.463235	365	2.46047	2.46047	0.399131
NODE_21231_length_365_cov_0.400735	365	2.0186	2.0186	0.242643
NODE_21232_length_364_cov_542.314	364	2149.93	2149.93	150655
NODE_21233_length_364_cov_3.09594	364	15.4065	15.4065	9.81987
NODE_21234_length_364_cov_2.07749	364	8.57009	8.57009	12.7815
NODE_21235_length_364_cov_1.50554	364	8.18692	8.18692	1.91795
NODE_21236_length_364_cov_1.49077	364	5.79907	5.79907	2.29277
NODE_21237_length_364_cov_1.38376	364	7.07477	7.07477	4.63288
NODE_21238_length_364_cov_1.20295	364	6.64953	6.64953	3.49631
NODE_21239_length_364_cov_1.14022	364	4.41589	4.41589	11.9812
NODE_21240_length_364_cov_1.09225	364	4.56542	4.56542	3.35486
NODE_21241_length_364_cov_1.05904	364	5.17757	5.17757	4.04343
NODE_21242_length_364_cov_1.02214	364	5.03738	5.03738	1.0878
NODE_21243_length_364_cov_0.933579	364	3.7243	3.7243	1.33678
NODE_21244_length_364_cov_0.933579	364	4.23364	4.23364	0.64938
NODE_21245_length_364_cov_0.929889	364	4.79439	4.79439	6.19227
NODE_21246_length_364_cov_0.881919	364	5.29439	5.29439	4.1242
NODE_21247_length_364_cov_0.870849	364	3.6028	3.6028	2.62553
NODE_21248_length_364_cov_0.859779	364	3.47196	3.47196	1.21752
NODE_21249_length_364_cov_0.811808	364	4.04206	4.04206	1.35503
NODE_21250_length_364_cov_0.808118	364	3.39252	3.39252	1.21609
NODE_21251_length_364_cov_0.771218	364	4.28037	4.28037	0.484403
NODE_21252_length_364_cov_0.767528	364	3.81308	3.81308	2.50011
NODE_21253_length_364_cov_0.723247	364	3.83178	3.83178	2.81664
NODE_21254_length_364_cov_0.708487	364	5.05607	5.05607	2.60717
NODE_21255_length_364_cov_0.701107	364	3.56542	3.56542	2.06847
NODE_21256_length_364_cov_0.701107	364	2.69626	2.69626	0.672567
NODE_21257_length_364_cov_0.697417	364	2.31308	2.31308	0.375698
NODE_21258_length_364_cov_0.697417	364	1.80841	1.80841	1.69552
NODE_21259_length_364_cov_0.690037	364	4.24299	4.24299	1.17073
NODE_21260_length_364_cov_0.690037	364	3.70093	3.70093	0.633145
NODE_21261_length_364_cov_0.594096	364	4.34112	4.34112	2.58262
NODE_21262_length_364_cov_0.590406	364	3.36916	3.36916	1.40768
NODE_21263_length_364_cov_0.586716	364	3.99533	3.99533	1.7981
NODE_21264_length_364_cov_0.583026	364	2.14486	2.14486	0.274692
NODE_21265_length_364_cov_0.575646	364	2.83645	2.83645	0.409745
NODE_21266_length_364_cov_0.571956	364	3.16822	3.16822	1.43636
NODE_21267_length_364_cov_0.538745	364	3.38318	3.38318	0.631827
NODE_21268_length_364_cov_0.516605	364	2.78037	2.78037	2.18158
NODE_21269_length_364_cov_0.487085	364	1.32243	1.32243	0.980057
NODE_21270_length_364_cov_0.472325	364	2.86449	2.86449	1.07544
NODE_21271_length_364_cov_0.428044	364	3.18692	3.18692	0.537667
NODE_21272_length_364_cov_0.428044	364	2.40654	2.40654	0.608597
NODE_21273_length_364_cov_0.391144	364	3.42056	3.42056	0.996007
NODE_21274_length_364_cov_0.291513	364	3.02804	3.02804	0.994517
NODE_21275_length_364_cov_0.287823	364	2.53738	2.53738	0.277939
NODE_21276_length_363_cov_1237.28	363	6439.36	6439.36	1.43956e+06
NODE_21277_length_363_cov_402.011	363	2257.05	2257.05	2.06523e+06
NODE_21278_length_363_cov_211.696	363	528.488	528.488	6519.04
NODE_21279_length_363_cov_7.2963	363	45.8779	45.8779	98.4566
NODE_21280_length_363_cov_2.52963	363	9.58685	9.58685	6.96058
NODE_21281_length_363_cov_2.12593	363	2.74648	2.74648	0.350518
NODE_21282_length_363_cov_1.65556	363	5.79812	5.79812	2.16188
NODE_21283_length_363_cov_1.57407	363	4.34742	4.34742	3.05798
NODE_21284_length_363_cov_1.51481	363	6.64319	6.64319	1.10794
NODE_21285_length_363_cov_1.48889	363	4.70892	4.70892	1.16015
NODE_21286_length_363_cov_1.45185	363	3.51174	3.51174	2.92086
NODE_21287_length_363_cov_1.35185	363	6.56808	6.56808	1.9352
NODE_21288_length_363_cov_1.33704	363	8.05634	8.05634	1.80813
NODE_21289_length_363_cov_1.17778	363	8.37559	8.37559	14.8394
NODE_21290_length_363_cov_1.10741	363	3.93897	3.93897	5.18965
NODE_21291_length_363_cov_1.04444	363	5.01408	5.01408	5.3064
NODE_21292_length_363_cov_1.02222	363	6.23474	6.23474	5.01068
NODE_21293_length_363_cov_0.985185	363	2.19718	2.19718	1.64962
NODE_21294_length_363_cov_0.962963	363	5.3615	5.3615	5.71302
NODE_21295_length_363_cov_0.925926	363	4.29108	4.29108	2.05638
NODE_21296_length_363_cov_0.888889	363	2.37559	2.37559	3.33941
NODE_21297_length_363_cov_0.822222	363	3.30986	3.30986	1.23372
NODE_21298_length_363_cov_0.818519	363	3.49765	3.49765	4.75116
NODE_21299_length_363_cov_0.818519	363	5.19718	5.19718	2.17792
NODE_21300_length_363_cov_0.803704	363	6.39906	6.39906	4.75038
NODE_21301_length_363_cov_0.792593	363	2.99061	2.99061	2.48104
NODE_21302_length_363_cov_0.759259	363	5.00939	5.00939	2.00935
NODE_21303_length_363_cov_0.759259	363	4.31455	4.31455	1.23549
NODE_21304_length_363_cov_0.744444	363	5.79812	5.79812	3.60528
NODE_21305_length_363_cov_0.737037	363	3	3	2.82075
NODE_21306_length_363_cov_0.707407	363	3.21127	3.21127	1.70516
NODE_21307_length_363_cov_0.703704	363	3.64789	3.64789	1.82355
NODE_21308_length_363_cov_0.696296	363	3.88732	3.88732	1.95894
NODE_21309_length_363_cov_0.688889	363	3.97183	3.97183	2.11241
NODE_21310_length_363_cov_0.685185	363	2.17371	2.17371	1.61591
NODE_21311_length_363_cov_0.614815	363	3.723	3.723	2.17291
NODE_21312_length_363_cov_0.611111	363	3.03286	3.03286	0.786651
NODE_21313_length_363_cov_0.592593	363	4.0939	4.0939	1.62322
NODE_21314_length_363_cov_0.592593	363	3.30047	3.30047	1.12628
NODE_21315_length_363_cov_0.588889	363	3.47418	3.47418	0.29768
NODE_21316_length_363_cov_0.588889	363	1.69953	1.69953	0.673443
NODE_21317_length_363_cov_0.585185	363	2.84507	2.84507	0.348524
NODE_21318_length_363_cov_0.585185	363	3.22066	3.22066	1.33315
NODE_21319_length_363_cov_0.581481	363	1.8216	1.8216	0.618965
NODE_21320_length_363_cov_0.555556	363	2.42723	2.42723	0.528878
NODE_21321_length_363_cov_0.540741	363	2.69014	2.69014	0.328063
NODE_21322_length_363_cov_0.477778	363	1.99061	1.99061	0.990475
NODE_21323_length_363_cov_0.47037	363	3.56338	3.56338	1.1528
NODE_21324_length_363_cov_0.333333	363	2.75587	2.75587	0.383515
NODE_21325_length_362_cov_30.5874	362	164.642	164.642	804.278
NODE_21326_length_362_cov_30.4126	362	172.679	172.679	1143.7
NODE_21327_length_362_cov_20.5056	362	10.5472	10.5472	24.9314
NODE_21328_length_362_cov_1.72862	362	6.70283	6.70283	5.53687
NODE_21329_length_362_cov_1.37918	362	5.13679	5.13679	2.70632
NODE_21330_length_362_cov_1.35316	362	0.235849	0.235849	0.181079
NODE_21331_length_362_cov_1.28625	362	4.75943	4.75943	3.20726
NODE_21332_length_362_cov_1.21933	362	7.58491	7.58491	3.13494
NODE_21333_length_362_cov_1.171	362	5.19811	5.19811	0.927389
NODE_21334_length_362_cov_1.15613	362	1.86321	1.86321	2.62101
NODE_21335_length_362_cov_1.08178	362	5.10377	5.10377	0.965484
NODE_21336_length_362_cov_1.0223	362	7.93396	7.93396	2.34633
NODE_21337_length_362_cov_1	362	4.83962	4.83962	5.51919
NODE_21338_length_362_cov_0.98513	362	5.14151	5.14151	1.62917
